0.1515151515151515,0.5757575757575758,0.2727272727272727,5000000.0,60,0.2424242424242424,0.2424242424242424,0.2424242424242424,0.1212121212121212,0.1515151515151515,33,60
0.25,0.5,0.25,5000000.0,60,0.3333333333333332,0.1666666666666666,0.2083333333333333,0.1666666666666666,0.125,24,60
0.1923076923076923,0.5384615384615384,0.2692307692307692,5000000.0,30,0.0769230769230769,0.3461538461538461,0.1538461538461538,0.2692307692307692,0.1538461538461538,26,30
0.1612903225806451,0.3548387096774194,0.4838709677419355,5000000.0,30,0.2580645161290322,0.1612903225806451,0.1290322580645161,0.1935483870967742,0.2580645161290322,31,30
0.1875,0.4375,0.375,5000000.0,30,0.1875,0.15625,0.21875,0.21875,0.21875,32,30
0.3333333333333332,0.238095238095238,0.4285714285714285,5000000.0,30,0.2857142857142857,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.1904761904761904,21,30
0.2,0.5,0.3,5000000.0,30,0.1666666666666666,0.2333333333333333,0.2,0.2333333333333333,0.1666666666666666,30,30
0.4117647058823529,0.2941176470588235,0.2941176470588235,5000000.0,30,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.5294117647058824,17,30
0.2631578947368421,0.3157894736842105,0.4210526315789473,5000000.0,30,0.3157894736842105,0.2105263157894736,0.1578947368421052,0.2105263157894736,0.1052631578947368,19,30
0.2083333333333333,0.3333333333333332,0.4583333333333332,5000000.0,30,0.125,0.125,0.2916666666666667,0.1666666666666666,0.2916666666666667,24,30
0.3636363636363636,0.2727272727272727,0.3636363636363636,5000000.0,30,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.0909090909090909,11,30
0.16666666666666663,0.8333333333333335,0.0,5000000.0,30,0.0,0.16666666666666663,0.5,0.0,0.33333333333333326,6,30
